,startid,endid
252698,3405,466
252699,3405,486
252725,3297,3574
252726,3297,3576
252727,3297,3558
252728,3297,3544
252729,3297,3581
252730,3306,3574
252731,3306,3576
252732,3306,3558
252733,3306,3544
252734,3306,3581
252735,3365,3574
252736,3365,3576
252737,3365,3558
252738,3365,3544
252739,3365,3581
252740,3304,3574
252741,3304,3576
252742,3304,3558
252743,3304,3544
252744,3304,3581
252745,3405,3574
252746,3405,3576
252747,3405,3558
252748,3405,3544
252749,3405,3581
252753,3297,3354
252758,3306,3354
252763,3365,3354
252768,3304,3354
252773,3405,3354
252775,3297,3560
252776,3297,3625
252777,3297,3563
252778,3297,3559
252779,3297,3654
252780,3306,3560
252781,3306,3625
252782,3306,3563
252783,3306,3559
252784,3306,3654
252785,3365,3560
252786,3365,3625
252787,3365,3563
252788,3365,3559
252789,3365,3654
252790,3304,3560
252791,3304,3625
252792,3304,3563
252793,3304,3559
252794,3304,3654
252795,3405,3560
252796,3405,3625
252797,3405,3563
252798,3405,3559
252799,3405,3654
252801,3297,3340
252802,3297,3344
252806,3306,3340
252807,3306,3344
252811,3365,3340
252812,3365,3344
252816,3304,3340
252817,3304,3344
252821,3405,3340
252822,3405,3344
252900,3297,279
252901,3297,306
252902,3297,351
252903,3297,264
252904,3297,316
252905,3306,279
252906,3306,306
252907,3306,351
252908,3306,264
252909,3306,316
252910,3365,279
252911,3365,306
252912,3365,351
252913,3365,264
252914,3365,316
252915,3304,279
252916,3304,306
252917,3304,351
252918,3304,264
252919,3304,316
252920,3405,279
252921,3405,306
252922,3405,351
252923,3405,264
252924,3405,316
252950,3297,3467
252951,3297,2010
252953,3297,377
252954,3297,303
252955,3306,3467
252956,3306,2010
252958,3306,377
252959,3306,303
252960,3365,3467
252961,3365,2010
252963,3365,377
252964,3365,303
252965,3304,3467
252966,3304,2010
252968,3304,377
252969,3304,303
252970,3405,3467
252971,3405,2010
252973,3405,377
252974,3405,303
253001,3297,443
253002,3297,389
253003,3297,460
253004,3297,3078
253006,3306,443
253007,3306,389
253008,3306,460
253009,3306,3078
253011,3365,443
253012,3365,389
253013,3365,460
253014,3365,3078
253016,3304,443
253017,3304,389
253018,3304,460
253019,3304,3078
253021,3405,443
253022,3405,389
253023,3405,460
253024,3405,3078
253050,3297,433
253051,3297,504
253052,3297,2003
253053,3297,487
253055,3306,433
253056,3306,504
253057,3306,2003
253058,3306,487
253060,3365,433
253061,3365,504
253062,3365,2003
253063,3365,487
253065,3304,433
253066,3304,504
253067,3304,2003
253068,3304,487
253070,3405,433
253071,3405,504
253072,3405,2003
253073,3405,487
253102,3297,3647
253107,3306,3647
253112,3365,3647
253117,3304,3647
253122,3405,3647
253177,3297,3688
253179,3297,305
253182,3306,3688
253184,3306,305
253187,3365,3688
253189,3365,305
253192,3304,3688
253194,3304,305
253197,3405,3688
253199,3405,305
253200,3297,173
253203,3297,2021
253204,3297,465
253205,3306,173
253208,3306,2021
253209,3306,465
253210,3365,173
253213,3365,2021
253214,3365,465
253215,3304,173
253218,3304,2021
253219,3304,465
253220,3405,173
253223,3405,2021
253224,3405,465
253226,3297,3461
253227,3297,426
253228,3297,152
253229,3297,276
253231,3306,3461
253232,3306,426
253233,3306,152
253234,3306,276
253236,3365,3461
253237,3365,426
253238,3365,152
253239,3365,276
253241,3304,3461
253242,3304,426
253243,3304,152
253244,3304,276
253246,3405,3461
253247,3405,426
253248,3405,152
253249,3405,276
253251,3297,361
253256,3306,361
253261,3365,361
253266,3304,361
253271,3405,361
253300,3297,382
253302,3297,285
253303,3297,496
253305,3306,382
253307,3306,285
253308,3306,496
253310,3365,382
253312,3365,285
253313,3365,496
253315,3304,382
253317,3304,285
253318,3304,496
253320,3405,382
253322,3405,285
253323,3405,496
253325,3297,3294
253326,3297,3292
253327,3297,3282
253328,3297,3284
253329,3297,3336
253330,3306,3294
253331,3306,3292
253332,3306,3282
253333,3306,3284
253334,3306,3336
253335,3365,3294
253336,3365,3292
253337,3365,3282
253338,3365,3284
253339,3365,3336
253340,3304,3294
253341,3304,3292
253342,3304,3282
253343,3304,3284
253344,3304,3336
253345,3405,3294
253346,3405,3292
253347,3405,3282
253348,3405,3284
253349,3405,3336
253350,3297,3370
253351,3297,3671
253352,3297,3146
253353,3297,3438
253354,3297,3140
253355,3306,3370
253356,3306,3671
253357,3306,3146
253358,3306,3438
253359,3306,3140
253360,3365,3370
253361,3365,3671
253362,3365,3146
253363,3365,3438
253364,3365,3140
253365,3304,3370
253366,3304,3671
253367,3304,3146
253368,3304,3438
253369,3304,3140
253370,3405,3370
253371,3405,3671
253372,3405,3146
253373,3405,3438
253374,3405,3140
253375,3297,3177
253376,3297,3171
253377,3297,3285
253378,3297,3170
253379,3297,3289
253380,3306,3177
253381,3306,3171
253382,3306,3285
253383,3306,3170
253384,3306,3289
253385,3365,3177
253386,3365,3171
253387,3365,3285
253388,3365,3170
253389,3365,3289
253390,3304,3177
253391,3304,3171
253392,3304,3285
253393,3304,3170
253394,3304,3289
253395,3405,3177
253396,3405,3171
253397,3405,3285
253398,3405,3170
253399,3405,3289
253428,3297,3508
253433,3306,3508
253438,3365,3508
253443,3304,3508
253448,3405,3508
253475,3297,509
253476,3297,453
253477,3297,462
253478,3297,3658
253480,3306,509
253481,3306,453
253482,3306,462
253483,3306,3658
253485,3365,509
253486,3365,453
253487,3365,462
253488,3365,3658
253490,3304,509
253491,3304,453
253492,3304,462
253493,3304,3658
253495,3405,509
253496,3405,453
253497,3405,462
253498,3405,3658
253501,3297,3684
253506,3306,3684
253511,3365,3684
253516,3304,3684
253521,3405,3684
253550,3297,3088
253551,3297,3087
253552,3297,3090
253553,3297,3091
253554,3297,471
253555,3306,3088
253556,3306,3087
253557,3306,3090
253558,3306,3091
253559,3306,471
253560,3365,3088
253561,3365,3087
253562,3365,3090
253563,3365,3091
253564,3365,471
253565,3304,3088
253566,3304,3087
253567,3304,3090
253568,3304,3091
253569,3304,471
253570,3405,3088
253571,3405,3087
253572,3405,3090
253573,3405,3091
253574,3405,471
253575,3297,3077
253576,3297,3071
253577,3297,3073
253578,3297,3069
253579,3297,3080
253580,3306,3077
253581,3306,3071
253582,3306,3073
253583,3306,3069
253584,3306,3080
253585,3365,3077
253586,3365,3071
253587,3365,3073
253588,3365,3069
253589,3365,3080
253590,3304,3077
253591,3304,3071
253592,3304,3073
253593,3304,3069
253594,3304,3080
253595,3405,3077
253596,3405,3071
253597,3405,3073
253598,3405,3069
253599,3405,3080
253651,3297,417
253656,3306,417
253661,3365,417
253666,3304,417
253671,3405,417
253675,3297,3148
253676,3297,3150
253677,3297,3288
253678,3297,3157
253679,3297,3290
253680,3306,3148
253681,3306,3150
253682,3306,3288
253683,3306,3157
253684,3306,3290
253685,3365,3148
253686,3365,3150
253687,3365,3288
253688,3365,3157
253689,3365,3290
253690,3304,3148
253691,3304,3150
253692,3304,3288
253693,3304,3157
253694,3304,3290
253695,3405,3148
253696,3405,3150
253697,3405,3288
253698,3405,3157
253699,3405,3290
254105,474,3677
254106,474,3193
254107,474,3194
254108,474,3678
254109,474,3679
254110,491,3677
254111,491,3193
254112,491,3194
254113,491,3678
254114,491,3679
254115,466,3677
254116,466,3193
254117,466,3194
254118,466,3678
254119,466,3679
254120,486,3677
254121,486,3193
254122,486,3194
254123,486,3678
254124,486,3679
254130,474,3505
254131,474,3622
254132,474,3499
254133,474,3504
254134,474,3507
254135,491,3505
254136,491,3622
254137,491,3499
254138,491,3504
254139,491,3507
254140,466,3505
254141,466,3622
254142,466,3499
254143,466,3504
254144,466,3507
254145,486,3505
254146,486,3622
254147,486,3499
254148,486,3504
254149,486,3507
254155,474,394
254156,474,339
254157,474,3632
254158,474,445
254159,474,266
254160,491,394
254161,491,339
254162,491,3632
254163,491,445
254164,491,266
254165,466,394
254166,466,339
254167,466,3632
254168,466,445
254169,466,266
254170,486,394
254171,486,339
254172,486,3632
254173,486,445
254174,486,266
254180,474,3347
254181,474,3348
254182,474,3676
254183,474,3340
254184,474,3333
254185,491,3347
254186,491,3348
254187,491,3676
254188,491,3340
254189,491,3333
254190,466,3347
254191,466,3348
254192,466,3676
254193,466,3340
254194,466,3333
254195,486,3347
254196,486,3348
254197,486,3676
254198,486,3340
254199,486,3333
254205,474,3603
254206,474,3602
254207,474,3605
254208,474,3593
254209,474,3666
254210,491,3603
254211,491,3602
254212,491,3605
254213,491,3593
254214,491,3666
254215,466,3603
254216,466,3602
254217,466,3605
254218,466,3593
254219,466,3666
254220,486,3603
254221,486,3602
254222,486,3605
254223,486,3593
254224,486,3666
254230,474,3524
254231,474,3514
254232,474,3532
254233,474,3513
254234,474,3515
254235,491,3524
254236,491,3514
254237,491,3532
254238,491,3513
254239,491,3515
254240,466,3524
254241,466,3514
254242,466,3532
254243,466,3513
254244,466,3515
254245,486,3524
254246,486,3514
254247,486,3532
254248,486,3513
254249,486,3515
254255,474,3528
254256,474,3597
254257,474,3598
254258,474,3522
254259,474,3691
254260,491,3528
254261,491,3597
254262,491,3598
254263,491,3522
254264,491,3691
254265,466,3528
254266,466,3597
254267,466,3598
254268,466,3522
254269,466,3691
254270,486,3528
254271,486,3597
254272,486,3598
254273,486,3522
254274,486,3691
254280,474,3042
254281,474,3043
254282,474,3044
254283,474,3041
254284,474,3052
254285,491,3042
254286,491,3043
254287,491,3044
254288,491,3041
254289,491,3052
254290,466,3042
254291,466,3043
254292,466,3044
254293,466,3041
254294,466,3052
254295,486,3042
254296,486,3043
254297,486,3044
254298,486,3041
254299,486,3052
254305,474,3477
254306,474,3478
254307,474,3423
254308,474,3310
254309,474,3300
254310,491,3477
254311,491,3478
254312,491,3423
254313,491,3310
254314,491,3300
254315,466,3477
254316,466,3478
254317,466,3423
254318,466,3310
254319,466,3300
254320,486,3477
254321,486,3478
254322,486,3423
254323,486,3310
254324,486,3300
254330,474,2008
254331,474,304
254332,474,427
254333,474,534
254334,474,259
254335,491,2008
254336,491,304
254337,491,427
254338,491,534
254339,491,259
254340,466,2008
254341,466,304
254342,466,427
254343,466,534
254344,466,259
254345,486,2008
254346,486,304
254347,486,427
254348,486,534
254349,486,259
254355,474,3002
254356,474,363
254357,474,327
254358,474,309
254359,474,195
254360,491,3002
254361,491,363
254362,491,327
254363,491,309
254364,491,195
254365,466,3002
254366,466,363
254367,466,327
254368,466,309
254369,466,195
254370,486,3002
254371,486,363
254372,486,327
254373,486,309
254374,486,195
254382,474,3324
254383,474,3322
254384,474,3319
254387,491,3324
254388,491,3322
254389,491,3319
254392,466,3324
254393,466,3322
254394,466,3319
254397,486,3324
254398,486,3322
254399,486,3319
254408,474,3519
254413,491,3519
254418,466,3519
254423,486,3519
254455,474,3054
254456,474,3050
254457,474,3241
254459,474,3057
254460,491,3054
254461,491,3050
254462,491,3241
254464,491,3057
254465,466,3054
254466,466,3050
254467,466,3241
254469,466,3057
254470,486,3054
254471,486,3050
254472,486,3241
254474,486,3057
254481,474,3529
254483,474,3531
254484,474,3629
254486,491,3529
254488,491,3531
254489,491,3629
254491,466,3529
254493,466,3531
254494,466,3629
254496,486,3529
254498,486,3531
254499,486,3629
254583,474,260
254588,491,260
254593,466,260
254598,486,260
254605,474,3350
254606,474,3331
254607,474,3689
254608,474,3366
254609,474,3357
254610,491,3350
254611,491,3331
254612,491,3689
254613,491,3366
254614,491,3357
254615,466,3350
254616,466,3331
254617,466,3689
254618,466,3366
254619,466,3357
254620,486,3350
254621,486,3331
254622,486,3689
254623,486,3366
254624,486,3357
254630,474,3412
254631,474,3411
254632,474,3410
254633,474,3413
254634,474,3486
254635,491,3412
254636,491,3411
254637,491,3410
254638,491,3413
254639,491,3486
254640,466,3412
254641,466,3411
254642,466,3410
254643,466,3413
254644,466,3486
254645,486,3412
254646,486,3411
254647,486,3410
254648,486,3413
254649,486,3486
254682,474,3064
254683,474,3083
254684,474,3662
254687,491,3064
254688,491,3083
254689,491,3662
254692,466,3064
254693,466,3083
254694,466,3662
254697,486,3064
254698,486,3083
254699,486,3662
254706,474,3599
254707,474,3601
254711,491,3599
254712,491,3601
254716,466,3599
254717,466,3601
254721,486,3599
254722,486,3601
254780,474,391
254781,474,406
254782,474,322
254783,474,314
254784,474,407
254785,491,391
254786,491,406
254787,491,322
254788,491,314
254789,491,407
254790,466,391
254791,466,406
254792,466,322
254793,466,314
254794,466,407
254795,486,391
254796,486,406
254797,486,322
254798,486,314
254799,486,407
254805,474,2005
254806,474,343
254807,474,282
254808,474,3648
254809,474,313
254810,491,2005
254811,491,343
254812,491,282
254813,491,3648
254814,491,313
254815,466,2005
254816,466,343
254817,466,282
254818,466,3648
254819,466,313
254820,486,2005
254821,486,343
254822,486,282
254823,486,3648
254824,486,313
254834,474,3604
254839,491,3604
254844,466,3604
254849,486,3604
254857,474,3058
254858,474,3059
254859,474,3179
254862,491,3058
254863,491,3059
254864,491,3179
254867,466,3058
254868,466,3059
254869,466,3179
254872,486,3058
254873,486,3059
254874,486,3179
254908,474,3596
254909,474,3631
254913,491,3596
254914,491,3631
254918,466,3596
254919,466,3631
254923,486,3596
254924,486,3631
254930,474,3396
254931,474,3386
254932,474,3384
254933,474,3321
254934,474,3388
254935,491,3396
254936,491,3386
254937,491,3384
254938,491,3321
254939,491,3388
254940,466,3396
254941,466,3386
254942,466,3384
254943,466,3321
254944,466,3388
254945,486,3396
254946,486,3386
254947,486,3384
254948,486,3321
254949,486,3388
254958,474,3510
254959,474,3518
254963,491,3510
254964,491,3518
254968,466,3510
254969,466,3518
254973,486,3510
254974,486,3518
255005,474,3168
255006,474,3226
255007,474,3282
255008,474,3170
255009,474,3143
255010,491,3168
255011,491,3226
255012,491,3282
255013,491,3170
255014,491,3143
255015,466,3168
255016,466,3226
255017,466,3282
255018,466,3170
255019,466,3143
255020,486,3168
255021,486,3226
255022,486,3282
255023,486,3170
255024,486,3143
255030,474,355
255031,474,296
255032,474,3435
255033,474,308
255034,474,268
255035,491,355
255036,491,296
255037,491,3435
255038,491,308
255039,491,268
255040,466,355
255041,466,296
255042,466,3435
255043,466,308
255044,466,268
255045,486,355
255046,486,296
255047,486,3435
255048,486,308
255049,486,268
255080,474,350
255081,474,311
255082,474,307
255083,474,356
255084,474,340
255085,491,350
255086,491,311
255087,491,307
255088,491,356
255089,491,340
255090,466,350
255091,466,311
255092,466,307
255093,466,356
255094,466,340
255095,486,350
255096,486,311
255097,486,307
255098,486,356
255099,486,340
255105,474,399
255106,474,364
255107,474,244
255108,474,258
255109,474,275
255110,491,399
255111,491,364
255112,491,244
255113,491,258
255114,491,275
255115,466,399
255116,466,364
255117,466,244
255118,466,258
255119,466,275
255120,486,399
255121,486,364
255122,486,244
255123,486,258
255124,486,275
255130,474,495
255131,474,508
255132,474,515
255133,474,479
255134,474,480
255135,491,495
255136,491,508
255137,491,515
255138,491,479
255139,491,480
255140,466,495
255141,466,508
255142,466,515
255143,466,479
255144,466,480
255145,486,495
255146,486,508
255147,486,515
255148,486,479
255149,486,480
255180,474,3308
255181,474,3408
255182,474,3298
255183,474,3303
255185,491,3308
255186,491,3408
255187,491,3298
255188,491,3303
255190,466,3308
255191,466,3408
255192,466,3298
255193,466,3303
255195,486,3308
255196,486,3408
255197,486,3298
255198,486,3303
255230,474,3394
255231,474,3393
255232,474,3342
255234,474,3669
255235,491,3394
255236,491,3393
255237,491,3342
255239,491,3669
255240,466,3394
255241,466,3393
255242,466,3342
255244,466,3669
255245,486,3394
255246,486,3393
255247,486,3342
255249,486,3669
255334,474,3498
255339,491,3498
255344,466,3498
255349,486,3498
255380,474,3585
255383,474,3579
255384,474,3584
255385,491,3585
255388,491,3579
255389,491,3584
255390,466,3585
255393,466,3579
255394,466,3584
255395,486,3585
255398,486,3579
255399,486,3584
255434,474,3046
255439,491,3046
255444,466,3046
255449,486,3046
255455,474,323
255456,474,390
255457,474,392
255458,474,261
255459,474,239
255460,491,323
255461,491,390
255462,491,392
255463,491,261
255464,491,239
255465,466,323
255466,466,390
255467,466,392
255468,466,261
255469,466,239
255470,486,323
255471,486,390
255472,486,392
255473,486,261
255474,486,239
255480,474,414
255481,474,418
255482,474,3674
255483,474,2000
255484,474,2001
255485,491,414
255486,491,418
255487,491,3674
255488,491,2000
255489,491,2001
255490,466,414
255491,466,418
255492,466,3674
255493,466,2000
255494,466,2001
255495,486,414
255496,486,418
255497,486,3674
255498,486,2000
255499,486,2001
255530,474,3142
255531,474,3141
255532,474,3243
255533,474,3376
255534,474,3134
255535,491,3142
255536,491,3141
255537,491,3243
255538,491,3376
255539,491,3134
255540,466,3142
255541,466,3141
255542,466,3243
255543,466,3376
255544,466,3134
255545,486,3142
255546,486,3141
255547,486,3243
255548,486,3376
255549,486,3134
255584,474,3616
255589,491,3616
255594,466,3616
255599,486,3616
255655,474,3490
255656,474,3495
255657,474,3551
255658,474,3494
255659,474,3491
255660,491,3490
255661,491,3495
255662,491,3551
255663,491,3494
255664,491,3491
255665,466,3490
255666,466,3495
255667,466,3551
255668,466,3494
255669,466,3491
255670,486,3490
255671,486,3495
255672,486,3551
255673,486,3494
255674,486,3491
255780,474,432
255781,474,317
255785,491,432
255786,491,317
255790,466,432
255791,466,317
255795,486,432
255796,486,317
255806,474,3086
255807,474,3430
255808,474,3081
255809,474,3094
255811,491,3086
255812,491,3430
255813,491,3081
255814,491,3094
255816,466,3086
255817,466,3430
255818,466,3081
255819,466,3094
255821,486,3086
255822,486,3430
255823,486,3081
255824,486,3094
255833,474,3572
255834,474,3570
255838,491,3572
255839,491,3570
255843,466,3572
255844,466,3570
255848,486,3572
255849,486,3570
255858,474,3123
255859,474,3221
255863,491,3123
255864,491,3221
255868,466,3123
255869,466,3221
255873,486,3123
255874,486,3221
255884,474,3661
255889,491,3661
255894,466,3661
255899,486,3661
255906,474,360
255907,474,415
255911,491,360
255912,491,415
255916,466,360
255917,466,415
255921,486,360
255922,486,415
255980,474,402
255981,474,503
255982,474,435
255983,474,3641
255984,474,497
255985,491,402
255986,491,503
